Gene_name	interaction_scores	phylogenetic_scores	motif_score	pa_score	single_cell_score	total_score_sums	total_score_weighted
PLEKHA3P1	0	0	0	0	0	0	0
PLEKHA4	0.633799327456375	0	0	0	0	0.633799327456375	0.403156022526536
PLEKHA5	0.750701789899352	0	0.29000223635399	0	0.483840764602969	1.52454479085631	0.986529834344286
PLEKHA6	0.498586205316516	0	0	0.75	0	1.24858620531652	0.355126526560411
PLEKHA7	0.665742820366955	0	0	0	0	0.665742820366955	0.423475090391625
PLEKHA8	0	0	0	0	0	0	0
PLEKHA8P1	0	0	0	0	0	0	0
PLEKHB1	0.575063076202116	0	0	0	0.620008131654279	1.1950712078564	0.978983343227543
PLEKHB2	0.408692798046356	0	0	0.5	0	0.908692798046356	0.285286267401396
PLEKHD1	0	0	0	0	0	0	0
PLEKHF1	0	0	0	0	0	0	0
PLEKHF2	0.621476988666638	0	0	0	0.105858544446538	0.727335533113176	0.500012137162692
PLEKHG1	0.789290943084607	0	0	0	0	0.789290943084607	0.502063324218518
PLEKHG2	0.621300104842839	0	0	0	0	0.621300104842839	0.395205340575246
PLEKHG3	0.500609376520532	0	0	0.75	0	1.25060937652053	0.356413453857691
PLEKHG4	0.590118405571621	0	0	0	0	0.590118405571621	0.375370845161289
PLEKHG4B	0	0	0	0.5	0	0.5	0.0253191835660931
PLEKHG5	0.264333816454181	0	0	0	0.389586966320929	0.65392078277511	0.553443362323939
PLEKHG6	0.412004194540643	0	0	0.25	0	0.662004194540643	0.274733035442054
PLEKHG7	0.684273978590175	0	0	0.5	0.52630635249879	1.71058033108896	0.981099719011325
PLEKHH1	0.571145323224758	0	0	1.75	0	2.32114532322476	0.451919321611163
PLEKHH2	0	0	0	0	0	0	0
PLEKHH3	0.278978112613236	0	0	0	0	0.278978112613236	0.177456335752981
PLEKHJ1	0.549116174094997	0	0	0	0.0935844970688052	0.642700671163802	0.441844794943553
PLEKHM1	0.302753091260459	0	0	0	0	0.302753091260459	0.192579459763755
PLEKHM1P1	0	0	0	0	0	0	0
PLEKHM2	0.375422427318271	0	0	0	0	0.375422427318271	0.238803996798671
PLEKHM3	0.52037209652123	0	0	0	0	0.52037209652123	0.33100562840489
PLEKHN1	0	0	0	0	0	0	0
PLEKHO1	0.531293947624486	0	0	0	0	0.531293947624486	0.337952953620723
PLEKHO2	0.615036018438994	0	0	0	0	0.615036018438994	0.391220792075531
PLEKHS1	0.420722743971756	0	0.29000223635399	0.75	0.470982917943502	1.93170789826925	0.801894448004394
PLET1	0	0	0	0	0	0	0
PLG	0.424938788092177	0	0	0	0	0.424938788092177	0.270301062501964
PLGLA	0	0	0	0	0	0	0
PLGLB1	0	0	0	0	0	0	0
PLGLB2	0	0	0	0	0	0	0
PLGRKT	0.33284709293763	0	0	0	0.0710820768762951	0.403929169813925	0.282022372956386
PLIN1	0.434015142222133	0	0	0	0	0.434015142222133	0.276074477953131
PLIN2	0.55887743255378	0	0	0	0	0.55887743255378	0.355498646065908
PLIN3	0.516903213364024	0	0	0	0.369243333227927	0.886146546591951	0.693981381438967
PLIN4	0.548601474311979	0	0	0	0	0.548601474311979	0.348962169498412
PLIN5	0	0	0	0	0	0	0
PLK1	0.798950161214552	0	0	0	0	0.798950161214552	0.508207496030144
PLK2	0.684513830891958	0	0	0	0	0.684513830891958	0.435415219726308
PLK3	0.603740213775756	0	0	0	0	0.603740213775756	0.384035597200768
PLK4	0.805672371865069	0	0	0.25	0	1.05567237186507	0.525143046450326
PLK5	0	0	0	1.5	0	1.5	0.0759575506982793
PLLP	0.508510416308943	0	0	1.5	0	2.00851041630894	0.399418034121619
PLLPP1	0	0	0	0	0	0	0
PLN	0.478246879016608	0	0	0	0	0.478246879016608	0.304210025441115
PLOD1	0.64027567247579	0	0	0	0	0.64027567247579	0.407275587482554
PLOD2	0.589151806247195	0	0	0	0	0.589151806247195	0.374755997019092
PLOD3	0.605873738674913	0	0	0	0	0.605873738674913	0.385392719834138
PLP1	0.519112178864657	0	0	0	0	0.519112178864657	0.330204202197681
PLP2	0.434356837361413	0	0	0	0	0.434356837361413	0.27629182822048
PLPBP	0.547908897856499	0	0	0	0	0.547908897856499	0.348521625690631
PLPP1	0.508094645260208	0	0.29000223635399	0	0	0.798096881614198	0.353689512120078
PLPP2	0.412532628223515	0	0	0	0.555381096579869	0.967913724803384	0.811682433282455
PLPP3	0.449315141563594	0	0	0	0	0.449315141563594	0.285806717499545
PLPP4	0.347348039147922	0	0	0	0	0.347348039147922	0.220946043690629
PLPP5	0	0	0	0	0.375305385164768	0.375305385164768	0.371177668949134
PLPP6	0.166446400285869	0	0	0	0	0.166446400285869	0.105875575747955
PLPP7	0.476002717093406	0	0	0	0	0.476002717093406	0.302782527247807
PLPPR1	0.491604975094861	0	0	0	0	0.491604975094861	0.312707031749166
PLPPR2	0.541372087099523	0	0	0	0	0.541372087099523	0.344363598834768
PLPPR3	0.732037398164796	0	0	0.5	0	1.2320373981648	0.490963864776499
PLPPR4	0	0	0	0	0	0	0
PLPPR5	0	0	0	0	0	0	0
PLRG1	0.612837618713153	0	0	0	0.098187264835455	0.711024883548608	0.486929776095915
PLS1	0.503641721180901	0	0.454708584546035	0	0.403614403280657	1.36196470900759	0.767351107628929
PLS3	0.640153752102478	0	0	0	0	0.640153752102478	0.407198034650545
PLSCR1	0.426491147660375	0	0.29000223635399	0	0.356870073164511	1.07336345717888	0.654727121297578
PLSCR2	0	0	0	0	0.384871921335184	0.384871921335184	0.380638989612289
PLSCR3	0.369096180563882	0	0	0	0	0.369096180563882	0.234779908465764
PLSCR4	0.418120833194141	0	0	0	0	0.418120833194141	0.2659642015124
PLSCR5	0	0	0	0	0	0	0
PLTP	0.432843126218254	0	0	0	0	0.432843126218254	0.275328965469932
PLUT	0	0	0	0	0	0	0
PLVAP	0.413223103952711	0	0	0.25	0	0.663223103952711	0.275508376546251
PLXDC1	0	0	0	0.5	0	0.5	0.0253191835660931
PLXDC2	0.254246052692035	0	0	0.5	0	0.754246052692035	0.187043601541983
PLXNA1	0.566337333843346	0	0	0	0	0.566337333843346	0.360243845377513
PLXNA2	0.565466908878166	0	0.595619793568828	0.5	0.362751657087533	2.02383835953453	0.806400301776285
PLXNA3	0.509812325478103	0	0	0	0	0.509812325478103	0.324288620184601
PLXNA4	0.539118400740099	0	0	0	0	0.539118400740099	0.342930042203627
PLXNB1	0.501825395424903	0	0	0	0.547761521358548	1.04958691678345	0.8609452640965
PLXNB2	0.290530517173249	0	0	0.5	0.515921897996667	1.30645241516992	0.720371576940256
PLXNB3	0.634021976783193	0	0	0	0	0.634021976783193	0.403297648453118
PLXNC1	0	0	0.454708584546035	0	0	0.454708584546035	0.0478122361577363
PLXND1	0.550985015341817	0	0	0.5	0	1.05098501534182	0.375797509487351
PM20D1	0.390567368309648	0	0	0	0	0.390567368309648	0.248437604641056
PM20D2	0.606779748478372	0	0	0	0	0.606779748478372	0.385969027338594
PMAIP1	0.537294287196744	0	0	0.5	0.044488307557874	1.08178259475462	0.411087930276803
PMCH	0	0	0	0	0	0	0
PMCHL1	0	0	0	0	0	0	0
PMCHL2	0	0	0	0	0	0	0
PMEL	0.380234209804431	0	0	0	0	0.380234209804431	0.241864743322603
PMEL	0.380234209804431	0	0	0	0	0.380234209804431	0.241864743322603
PMEPA1	0	0	0	0	0	0	0
PMF1	0.600769284426398	0	0	0	0	0.600769284426398	0.382145806524433
PMFBP1	0.433321147286344	0	0	0	0	0.433321147286344	0.275633031858372
PMIS2	0	0	0	0	0	0	0
PML	0.724468065424132	0	0	0.5	0	1.22446806542413	0.486149056762812
PMM1	0	0	0	0	0	0	0
PMM2	0.357670560635283	0	0	0.5	0	0.857670560635283	0.252831322430712
PMM2P1	0	0	0	0	0	0	0
PMM2P2	0	0	0	0	0	0	0
PMP2	0	0	0	0	0	0	0
PMP22	0.51898960736266	0	0	0	0	0.51898960736266	0.330126235186547
PMPCA	0.410099793474596	0	0	0.5	0.075173426002206	0.985273219476802	0.360527896026573
PMPCAP1	0	0	0	0	0	0	0
PMPCB	0.503554686615438	0	0	0.5	0.107904219009494	1.11145890562493	0.452344813969678
PMPCB	0.503554686615438	0	0	0.5	0.107904219009494	1.11145890562493	0.452344813969678
PMPS	0	0	0	0	0	0	0
PMS1	0.512265342477548	0	0	0	0.0869360547391999	0.599201397216748	0.411828876949908
PMS2	0.651670303668827	0	0	0	0	0.651670303668827	0.414523645331365
PMS2CL	0	0	0	0	0	0	0
PMS2P1	0	0	0	0	0	0	0
PMS2P2	0	0	0	0	0	0	0
PMS2P3	0	0	0	0	0	0	0
PMS2P4	0	0	0	0	0	0	0
PMS2P5	0	0	0	0	0	0	0
PMS2P6	0	0	0	0	0	0	0
PMS2P7	0	0	0	0	0	0	0
PMS2P8	0	0	0	0	0	0	0
PMS2P9	0	0	0	0	0	0	0
PMS2P10	0	0	0	0	0	0	0
PMS2P11	0	0	0	0	0	0	0
PMS2P12	0	0	0	0	0	0	0
PMVK	0.455173330765705	0	0	0	0	0.455173330765705	0.289533077177788
PNCK	0.550423519870024	0	0	0	0	0.550423519870024	0.350121161955838
PNI1	0	0	0	0	0	0	0
PNI2	0	0	0	0	0	0	0
PNIA1	0	0	0	0	0	0	0
PNIA2	0	0	0	0	0	0	0
PNIA3	0	0	0	0	0	0	0
PNIA4	0	0	0	0	0	0	0
PNIA5	0	0	0	0	0	0	0
PNIA6	0	0	0	0	0	0	0
PNISR	0.328021993037263	0	0.29000223635399	0	0.418379197165194	1.03640342655645	0.652924100517387
PNKD	0.672453486990269	0	0	0	0.420555110212161	1.09300859720243	0.843673430489611
PNKDP1	0	0	0	0	0	0	0
PNKP	0.598900584479226	0	0.29000223635399	0	0.104504633348141	0.993407454181357	0.514805897130824
PNLDC1	0	0	0	0	0	0	0
PNLIP	0.334589909855619	0	0	0	0	0.334589909855619	0.212830672724544
PNLIPP1	0	0	0	0	0	0	0
PNLIPRP1	0.442927029943728	0	0	0	0	0.442927029943728	0.281743277289761
PNLIPRP2	0.426277119507425	0	0	0	0	0.426277119507425	0.271152367239631
PNLIPRP3	0	0	0	0	0	0	0
PNMA1	0.630952172936449	0	0	0	0.514766965365476	1.14571913830192	0.910450375001882
PNMA2	0.721337759888429	0	0	0	0	0.721337759888429	0.458838704266119
PNMA3	0.499988415206185	0	0	0	0	0.499988415206185	0.318039688670617
PNMA5	0.55251696660659	0	0	0	0	0.55251696660659	0.351452791105828
PNMA6A	0.480779157520472	0	0	0	0	0.480779157520472	0.305820792895925
PNMA6B	0	0	0	0	0	0	0
PNMA6E	0	0	0	0	0	0	0
PNMA6F	0	0	0	0	0	0	0
PNMA8A	0	0	0	1.5	0	1.5	0.0759575506982793
PNMA8B	0	0	0	0	0	0	0
PNMA8C	0	0	0	0.5	0	0.5	0.0253191835660931
PNMT	0.401966263410763	0	0	0.5	0	0.901966263410763	0.281007558302798
PNMTP1	0	0	0	0	0	0	0
PNN	0.482039996546434	0	0	0	0	0.482039996546434	0.30662280518078
PNO1	0.448010188041715	0	0	0	0	0.448010188041715	0.284976644243434
PNOC	0.64294922656449	0	0	0.5	0	1.14294922656449	0.434295403071618
PNP	0.357424484377554	0	0	0.5	0	0.857424484377554	0.252674794771236
PNPLA1	0.421913063597875	0	0	0	0	0.421913063597875	0.268376416956379
PNPLA2	0.434497421238557	0	0	0	0	0.434497421238557	0.276381252797449
PNPLA3	0	0	0	0	0	0	0
PNPLA4	0	0	0	0	0.0979792807441234	0.0979792807441234	0.096901676526571
PNPLA4P1	0	0	0	0	0	0	0
PNPLA5	0.627335747141503	0	0	0	0	0.627335747141503	0.399044577123963
PNPLA6	0.43111125476551	0	0	0	0	0.43111125476551	0.274227332230248
PNPLA7	0.440768628223223	0	0	0	0	0.440768628223223	0.280370330656722
PNPLA8	0.501825395424903	0	0	0	0	0.501825395424903	0.319208180977812
PNPLA10P	0	0	0	0	0	0	0
PNPO	0.523200992611614	0	0	0	0	0.523200992611614	0.332805072561003
PNPP1	0	0	0	0	0	0	0
PNPT1	0.385303807595237	0	0	0	0.102278613961366	0.487582421556603	0.346243209089268
PNPT1P1	0	0	0	0	0	0	0
PNPT1P2	0	0	0	0	0	0	0
PNRC1	0	0	0	0	0	0	0
PNRC2	0	0	0	0	0	0	0
PNRC2P1	0	0	0	0	0	0	0
PNY1	0	0	0	0	0	0	0
PNY2	0	0	0	0	0	0	0
PNY3	0	0	0	0	0	0	0
PNY4	0	0	0	0	0	0	0
PNY5	0	0	0	0	0	0	0
POC1A	0.734729098354223	0	0	0	0	0.734729098354223	0.467356855861266
POC1B	0.761636069031151	0	0	0	0.159169990158613	0.920806059189764	0.641891614548801
POC5	0.834010733671281	1	0	1	0.0884703106614165	2.9224810443327	0.590877915210774
PODN	0.536650223855825	0	0	0	0	0.536650223855825	0.341360049411825
PODNL1	0	0	0	0	0	0	0
PODXL	0.476516917037792	0	0	0.5	0	0.976516917037792	0.328428790372652
PODXL2	0.504354487742762	0	0	0	0	0.504354487742762	0.320816921718454
POF1B	0.542283392375993	0	0	0	0	0.542283392375993	0.344943274758445
POFUT1	0.524634349171303	0	0	0.75	0	1.2746343491713	0.371695597583002
POFUT2	0.552457953124963	0	0	0	0.128914994455514	0.681372947580477	0.478912403367594
POGK	0.503925399399132	1	0	0	0	1.50392539939913	0.242776920552181
POGLUT1	0.488101869757865	0	0	0	0	0.488101869757865	0.310478727058748
POGLUT2	0.500481154321209	0	0	0.5	0	1.00048115432121	0.343672300688194
POGLUT2P1	0	0	0	0	0	0	0
POGLUT3	0.460688909867786	0	0.29000223635399	0.5	0	1.25069114622178	0.34885418636781
POGZ	0.26025872409866	0	0	1.5	0.363922969063748	2.12418169316241	0.601427033497049
POLA1	0.529092986461367	0	0	0.5	0	1.02909298646137	0.361872118742777
POLA2	0.587507824443145	0	0	0.5	0	1.08750782444314	0.399029453433837
POLB	0.399096693108158	0	0	0	0	0.399096693108158	0.25386305795355
POLD1	0.501510806747964	0	0	0	0	0.501510806747964	0.319008072971646
POLD2	0.518152491375878	0	0	0.5	0.508409161101163	1.52656165247704	0.857730465600197
POLD2P1	0	0	0	0	0	0	0
POLD3	0.35465163333013	0	0.29000223635399	0	0.0864246360984611	0.731078505782581	0.341559428360353
POLD4	0	0	0	0	0	0	0
POLDIP2	0.583523274521617	0	0	0	0	0.583523274521617	0.371175721110224
POLDIP3	0.597039506278042	0	0	0	0.0951187529910218	0.692158259269064	0.473845926270324
POLE	0.474854869060162	0	0	0	0	0.474854869060162	0.30205238786851
POLE2	0.388603991944316	0	0	0	0	0.388603991944316	0.247188712488793
POLE3	0.576432654225471	0	0	0	0.102790032602105	0.679222686827576	0.468324937621965
POLE4	0.297133142842983	0	0	0	0	0.297133142842983	0.189004643646662
POLG	0.302119782300136	0	0	0	0	0.302119782300136	0.192176615660876
POLG2	0	0	0	0	0	0	0
POLH	0.62635354284646	0	0.29000223635399	0	0	0.91635577920045	0.428913300965969
POLHP1	0	0	0	0	0	0	0
POLI	0.276554929896309	0	0	0	0.110650564410185	0.387205494306494	0.285348561268624
POLK	0.308346838286238	0	0	1	0.0429540516356574	1.3513008899219	0.289257607124001
POLL	0.324198444897601	0	0	0	0	0.324198444897601	0.206220723014575
POLM	0	0	0	0	0	0	0
POLN	0.43580489869348	0	0	0	0	0.43580489869348	0.277212931512517
POLQ	0	0	0	0	0	0	0
POLR1A	0.430263104199193	0	0	0	0	0.430263104199193	0.273687828646058
POLR1B	0.600071891192182	0	0	1	0	1.60007189119218	0.432340565924229
POLR1B	0.600071891192182	0	0	1	0	1.60007189119218	0.432340565924229
POLR1C	0.50411876838953	0	0	0	0.160205207857918	0.664323976247448	0.479110207080511
POLR1D	0.447384275070854	0	0	0	0	0.447384275070854	0.28457850468593
POLR1E	0.333364475973893	0	0	0	0	0.333364475973893	0.212051181443591
POLR1F	0.289081500639174	0	0	0.5	0	0.789081500639174	0.20920222498777
POLR1G	0.464839088687708	0	0.29000223635399	0.5	0.319083176905847	1.57392450194754	0.66706789934692
POLR1G	0.464839088687708	0	0.29000223635399	0.5	0.319083176905847	1.57392450194754	0.66706789934692
POLR1H	0.337185937943288	0	0	0	0	0.337185937943288	0.21448199091447
POLR2A	0.61443917683795	0	0	0	0.366477705309888	0.980916882147838	0.753288223093241
POLR2B	0.62718918199576	0	0	0	0.364352076351794	0.991541258347554	0.759296175663729
POLR2C	0.579678726358652	0	0	0	0	0.579678726358652	0.368730226647469
POLR2CP1	0	0	0	0	0	0	0
POLR2D	0.33804090777796	0	0	0	0	0.33804090777796	0.215025832195132
POLR2DP1	0	0	0	0	0	0	0
POLR2DP2	0	0	0	0	0	0	0
POLR2E	0.570728162924151	0	0	0	0	0.570728162924151	0.363036825917451
POLR2F	0.35254102715305	0	0	0	0.16327257142266	0.51581359857571	0.385726125678387
POLR2G	0.48981281835215	0	0	0.5	0.040396958431963	1.03020977678411	0.37683889605983
POLR2H	0.551984853855639	0	0	0	0.150863384831558	0.702848238687197	0.500318463393083
POLR2I	0.447686945744118	0	0	0	0.57330465565814	1.02099160140226	0.85177031842484
POLR2J	0.477902994267431	0	0	0	0.155351358787443	0.633254353054874	0.457634042384389
POLR2J2	0	0	0	0	0	0	0
POLR2J3	0.56642082984514	0	0	0	0.334744836838348	0.901165666683488	0.691360173853699
POLR2J4	0	0	0	0	0	0	0
POLR2K	0.535018213597206	0	0	0	0	0.535018213597206	0.340321937290078
POLR2KP1	0	0	0	0	0	0	0
POLR2KP2	0	0	0	0	0	0	0
POLR2L	0.346681801859394	0	0	0	0.0863676471035538	0.433049448962948	0.305940005033462
POLR2LP1	0	0	0	0	0	0	0
POLR2M	0.508361167676685	0	0	0	0	0.508361167676685	0.323365547246632
POLR2MP1	0	0	0	0	0	0	0
POLR3A	0.52469029161352	0	0	0	0	0.52469029161352	0.333752406892156
POLR3B	0.335222673175974	0	0.29000223635399	0	0	0.625224909529964	0.243726667963233
POLR3C	0.4223694995902	0	0	0	0	0.4223694995902	0.268666753205144
POLR3D	0.399902950576112	0	0	0	0	0.399902950576112	0.254375913584396
POLR3DP1	0	0	0	0	0	0	0
POLR3E	0.462656391068291	0	0	0	0	0.462656391068291	0.294293007801294
POLR3F	0.194773258455475	0	0	1	0	1.19477325845547	0.17453249066902
POLR3G	0.321364319844033	0	0	0	0	0.321364319844033	0.204417952745751
POLR3GL	0	0	0	0	0.0572737735763457	0.0572737735763457	0.0566438601957587
POLR3GP1	0	0	0	0	0	0	0
POLR3GP2	0	0	0	0	0	0	0
POLR3H	0.500609376520532	0	0	0.25	0.0848903801762444	0.835499756696776	0.415051001730958
POLR3K	0.397353196483857	0	0	0	0.148209281231824	0.545562477715681	0.399333263080015
POLR3KP1	0	0	0	0	0	0	0
POLR3KP2	0	0	0	0	0	0	0
POLRMT	0.46539441849568	0	0	0	0	0.46539441849568	0.296034650935604
POLRMTP1	0	0	0	0	0	0	0
POM121	0.321842616262262	0	0	0	0	0.321842616262262	0.204722194282793
POM121B	0	0	0	0	0	0	0
POM121C	0	0	0	0	0	0	0
POM121L1P	0	0	0	0	0	0	0
POM121L2	0	0	0	0	0	0	0
POM121L3P	0	0	0	0	0	0	0
POM121L4P	0	0	0	0	0	0	0
POM121L6P	0	0	0	0	0	0	0
POM121L7P	0	0	0	0	0	0	0
POM121L8P	0	0	0	0	0	0	0
POM121L9P	0	0	0	0	0	0	0
POM121L10P	0	0	0	0	0	0	0
POM121L11P	0	0	0	0	0	0	0
POM121L12	0	0	0	0	0	0	0
POM121L13P	0	0	0	0	0	0	0
POM121L14P	0	0	0	0	0	0	0
POMC	0.414222058706209	0	0	0	0	0.414222058706209	0.263484214003435
POMGNT1	0.436606394300618	0	0	0	0	0.436606394300618	0.27772275815172
POMGNT2	0.458720717679596	0	0	0	0.0976758461947162	0.556396563874312	0.388391128356013
POMK	0.307051242995849	0	0	0	0	0.307051242995849	0.195313488789645
POMP	0.488585780841003	0	0	0	0	0.488585780841003	0.310786540051099
POMPP1	0	0	0	0	0	0	0
POMT1	0.41975213605282	0	0	0	0	0.41975213605282	0.267001863661208
POMT2	0.50034445141035	0	0	0	0	0.50034445141035	0.318266161204948
POMZP3	0	0	0	0	0	0	0
PON1	0.338072960676255	0	0	0	0	0.338072960676255	0.215046220855118
PON2	0.535486142780366	0	0	0	0	0.535486142780366	0.340619584289901
PON3	0	0	0	0	0	0	0
POP1	0	0	0	0	0	0	0
POP4	0.227440394057318	0	0	0.5	0.0894931479428943	0.816933542000212	0.258501556472194
POP5	0.424809643306463	0	0	0	0.0963603265665395	0.521169969873002	0.365519442334881
POP7	0.350385459059985	0	0	1.5	0.111484149494666	1.96186960855465	0.409093694180034
POPDC2	0.508436158578086	0	0	0	0	0.508436158578086	0.32341324851772
POPDC3	0	0	0	0	0	0	0
POR	0.515681785791085	0	0	0	0.489183976124941	1.00486576191603	0.811825939870252
PORCN	0.433959997357834	0	0	0	0	0.433959997357834	0.276039400629457
POSTN	0.751287828579263	0	0	0.5	0	1.25128782857926	0.503208950281665
POT1	0.527623542245215	0	0	0	0	0.527623542245215	0.335618230357911
POTEA	0	0	0	0	0	0	0
POTEB	0	0	0	0	0	0	0
POTEB2	0.536287251148402	0	0	0	0	0.536287251148402	0.34112916460859
POTEB3	0.449024319250273	0	0	0	0	0.449024319250273	0.285621727137421
POTEC	0.470134918399738	0	0	0	0	0.470134918399738	0.299050055028533
POTED	0	0	0	0	0	0	0
POTEE	0.646583636603081	0	0	0.5	0	1.14658363660308	0.436607229910042
POTEF	0.576636566195997	0	0	0.5	0	1.076636566196	0.392114310036055
POTEG	0.412467622999083	0	0	0	0	0.412467622999083	0.26236822777432
POTEH	0	0	0	0	0	0	0
POTEI	0.488411685441759	0	0	0.5	0	0.988411685441759	0.335994982558219
POTEJ	0.545284072085076	0	0	0	0	0.545284072085076	0.346851989463532
POTEKP	0.626083634860761	0	0	0	0	0.626083634860761	0.398248115870388
POTEM	0.528734401950766	0	0	0	0	0.528734401950766	0.336324841679624
POU1F1	0.442303271797653	0	0	0	0	0.442303271797653	0.281346508403622
POU2AF1	0.518228840603221	0	0	0	0.142169267938998	0.660398108542219	0.47024796550193
POU2F1	0.463380944971525	0	0	0	0	0.463380944971525	0.294753892275416
POU2F2	0	0	0	0	0	0	0
POU2F3	0.325904898832702	0	0	0	0	0.325904898832702	0.207306188320859
POU3F1	0	0	0	0	0	0	0
POU3F2	0.743883949735232	0	0	0	0	0.743883949735232	0.473180202951901
POU3F3	0.401323895740736	0	0	0	0	0.401323895740736	0.25527976844189
POU3F4	0.373824121725448	0	0	0	0	0.373824121725448	0.237787324016497
POU4F1	0	0	0	0	0	0	0
POU4F2	0.545722602435416	0	0	0	0.406363074655922	0.952085677091338	0.749024713106689
POU4F3	0.416860271327769	0	0	0	0	0.416860271327769	0.265162365527129
POU5F1	0.667046536138219	0	0	0.5	0	1.16704653613822	0.449623559887947
POU5F1B	0.629507841408426	0	0	0.5	0	1.12950784140843	0.425745417071295
POU5F1P2	0	0	0	0	0	0	0
POU5F1P3	0	0	0	0	0	0	0
POU5F1P4	0	0	0	0	0	0	0
POU5F1P5	0	0	0	0	0	0	0
POU5F1P6	0	0	0	0	0	0	0
POU5F1P7	0	0	0	0	0	0	0
POU5F1P8	0	0	0	0	0	0	0
POU5F2	0	0	0	0	0	0	0
POU6F1	0	0	0	0	0	0	0
POU6F2	0.573110252716767	0	0	0	0	0.573110252716767	0.36455205921684
PP1P	0	0	0	0	0	0	0
PP2D1	0	0	0	0	0	0	0
PPA1	0.561546504888737	0	0	0	0	0.561546504888737	0.357196427271697
PPA2	0.457841904409433	0	0	0	0.114552661339099	0.572394565748532	0.404523319499658
PPAN	0.421919990819312	0	0	0	0	0.421919990819312	0.268380823321171
PPARA	0.59060249117211	0	0	0	0.255702335604684	0.846304826776794	0.628568817178072
PPARAL	0	0	0	0	0	0	0
PPARD	0.612975438750314	0	0.29000223635399	0	0.25690578949926	1.15988346460356	0.674483833654094
PPARG	0.678030783544402	0	0	0	0	0.678030783544402	0.4312913914588
PPARGC1A	0.553300194093199	0	0	0	0	0.553300194093199	0.351950997501064
PPARGC1B	0.557219730755091	0	0	0	0	0.557219730755091	0.354444191706708
PPAT	0.443515733458949	0	0	0	0	0.443515733458949	0.282117748131496
PPATP1	0	0	0	0	0	0	0
PPATP2	0	0	0	0	0	0	0
PPBP	0.380234209804431	0	0	0	0	0.380234209804431	0.241864743322603
PPBPP1	0	0	0	0	0	0	0
PPBPP2	0	0	0	0	0	0	0
PPCDC	0	0	0	0	0	0	0
PPCS	0.473944530513068	0	0	0.5	0	0.973944530513068	0.326792510441794
PPDPF	0	0	0.29000223635399	0	0.270597115408748	0.560599351762738	0.298114508975017
PPDPFL	0	0	0	0	0	0	0
PPEF1	0.635779694379682	0	0	0	0.397090929266553	1.03287062364624	0.797139331664323
PPEF2	0.491204489273082	0	0	0	0	0.491204489273082	0.31245228507464
PPFIA1	0.617026143277506	0	0	0	0	0.617026143277506	0.39248669877418
PPFIA1P1	0	0	0	0	0	0	0
PPFIA2	0.468744404897847	0	0	0	0	0.468744404897847	0.298165557572624
PPFIA3	0.480926243221094	0	0	0	0	0.480926243221094	0.305914353244547
PPFIA4	0.41959044553177	0	0	0	0	0.41959044553177	0.266899013272255
PPFIBP1	0.648615825346507	0	0	0	0	0.648615825346507	0.412580709644983
PPFIBP2	0.530538788708095	0	0	0	0	0.530538788708095	0.33747260147783
PPH2	0	0	0	0	0	0	0
PPHLN1	0.465745788709093	0	0	0.5	0.265920169744641	1.23166595845373	0.584572842512658
PPIA	0.526702819019379	0	0	0	0	0.526702819019379	0.335032563732063
PPIAL4A	0	0	0	0	0	0	0
PPIAL4C	0	0	0	0	0	0	0
PPIAL4D	0	0	0	0	0	0	0
PPIAL4E	0	0	0	0	0	0	0
PPIAL4F	0	0	0	0	0	0	0
PPIAL4G	0.390245623708534	0	0	0	0	0.390245623708534	0.248232944793633
PPIAL4H	0	0	0	0	0	0	0
PPIAP1	0	0	0	0	0	0	0
PPIAP2	0	0	0	0	0	0	0
PPIAP3	0	0	0	0	0	0	0
PPIAP4	0	0	0	0	0	0	0
PPIAP5	0	0	0	0	0	0	0
PPIAP6	0	0	0	0	0	0	0
PPIAP7	0	0	0	0	0	0	0
PPIAP8	0	0	0	0	0	0	0
PPIAP9	0	0	0	0	0	0	0
PPIAP10	0	0	0	0	0	0	0
PPIAP11	0	0	0	0	0	0	0
PPIAP12	0	0	0	0	0	0	0
PPIAP13	0	0	0	0	0	0	0
PPIAP14	0	0	0	0	0	0	0
PPIAP15	0	0	0	0	0	0	0
PPIAP16	0	0	0	0	0	0	0
PPIAP17	0	0	0	0	0	0	0
PPIAP18	0	0	0	0	0	0	0
PPIAP19	0	0	0	0	0	0	0
PPIAP20	0	0	0	0	0	0	0
PPIAP21	0	0	0	0	0	0	0
PPIAP22	0	0	0	0	0	0	0
PPIAP23	0	0	0	0	0	0	0
PPIAP24	0	0	0	0	0	0	0
PPIAP25	0	0	0	0	0	0	0
PPIAP26	0	0	0	0	0	0	0
PPIAP27	0	0	0	0	0	0	0
PPIAP28	0	0	0	0	0	0	0
PPIAP29	0	0	0	0	0	0	0
PPIAP30	0	0	0	0	0	0	0
PPIAP31	0	0	0	0	0	0	0
PPIAP32	0	0	0	0	0	0	0
PPIAP33	0	0	0	0	0	0	0
PPIAP34	0	0	0	0	0	0	0
PPIAP35	0	0	0	0	0	0	0
PPIAP36	0	0	0	0	0	0	0
PPIAP37	0	0	0	0	0	0	0
PPIAP38	0	0	0	0	0	0	0
PPIAP39	0	0	0	0	0	0	0
PPIAP40	0	0	0	0	0	0	0
PPIAP41	0	0	0	0	0	0	0
PPIAP42	0	0	0	0	0	0	0
PPIAP43	0	0	0	0	0	0	0
